apartmentid,name,address,city,state,zip,website
8923,Chisholm Trail Townhomes,8900 La Palma Dr,Fort Worth,TX,76116,https://npmainc.com/listing/chisholm-trail-townhomes/
36782,Harbor Station Townhomes,4901 Randall Pkwy,Wilmington,NC,28403,https://www.harborstationtownhomes.com/
16536,Asbury Plaza,5170 E Asbury Ave,Denver,CO,80222,https://www.asburyplazaapartments.com/
218187,Lafayette Townhomes,4812 University Ct,Niagara Falls,NY,14305,https://apartmentsniagara.com/property-detail/?ID=46
34079,The Village Westside,6541 Shady Brook Ln,Dallas,TX,75206,https://villagewestside.prospectportal.com/dallas/the-village-westside/conventional/
73923,The Vineyards Apartments,7720 Vineyards Ln NE,Bremerton,WA,98311,http://www.vineyardsapt.com/
268888,Artthaus Jack London,233 Broadway,Oakland,CA,94607,https://arthaus.mov/building-community.php?slug=arthaus-jack-london
46133,Alameda Pointe,2021 E Alameda St,Norman,OK,73071,https://alamedapointe.com/
232985,Cityscape Arts,301 Nichols St,Fort Worth,TX,76102,https://cityscapearts.com/
14307,Parkwood Plaza,1436 S Irving St,Denver,CO,80219,https://www.parkwoodplazaapts.com/
282696,Allen Ranch Estates,1893 SW Hungry Hill Dr,Grants Pass,OR,97527,https://www.ishranchestates.com/allen-ranch
266940,Riverfront Lofts I,207 N Front St,Allentown,PA,18102,https://riverfrontloftsallentown.com/
67546,223 E Town,223 E Town St,Columbus,OH,43215,https://223etown.com/
263732,Hoyt Tower,50-54 Sussex Ave,Newark,NJ,7103,https://www.hoyttowernewark.com/
61495,The Cosmopolitan,401 N Chaparral St,Corpus Christi,TX,78401,http://thecosmopolitanapts.com/
22530,Fountain Park,4550 SW Murray Blvd,Beaverton,OR,97005,https://www.fountainparkbeaverton.com/
4868,Oakstone,2600 NE Interstate 410 Loop,San Antonio,TX,78217,https://www.sylispm.com/oakstone-apartment-homes/
272772,Hawkeye Village,1422 Irish Dr,Waterloo,IA,50701,http://hawkeyevillageapartments.com/
232870,Sorrento Apartments,2400 Howell Branch Rd,Winter Park,FL,32792,www.SorrentoApartmentsfl.com
23963,Luna Bear Arcos,1637 E Missouri Ave,Phoenix,AZ,85016,http://www.arcosphx.com/
230078,District West Lofts on Elmwood,1020 Elmwood Ave,Buffalo,NY,14222,https://districtwestlofts.com/
234930,Southwind Prairie Apartment Homes II,775 Southwind Dr,Lake Geneva,WI,53147,http://southwindprairie.com/
49102,Parkview Apartments,1244 Hazelwood St,Saint Paul,MN,55106,https://pmsi.biz/details/?pid=30
13189,Briar Glen Village,16 Kings Way,Waltham,MA,2451,https://www.onmarkliving.com/briar-glen-village/
23671,Penthouse,6560 Montezuma Rd,San Diego,CA,92115,www.penthousebysdsu.com/
292317,Alders Grove,1068 Boones Creek Rd,Jonesborough,TN,37659,https://aldersgroveliving.com/
55709,Vista Pointe Apartments,2981 Ridge Ave,Macon,GA,31204,https://ridgepointeblueridgeapts.com/en/
69511,Eden Roc,1200 Elm St,Austin,TX,78703,https://www.spearheadproperties.com/property/elm/
50586,Murray Station Apartments,1262 Murray Ave,San Luis Obispo,CA,93405,https://murraystationapartments.com/
47077,Beldon Spring Lake,3611 Ranch Rd,Columbia,SC,29206,https://www.kunarquen.com/beldonspringlake
50501,Round Barn Manor,1180 Horseshoe Dr,Greencastle,IN,46135,https://www.pedcormanagement.com/Apartments/Home/295
20892,Las Palomas,4040 Boulder Hwy,Las Vegas,NV,89121,https://www.laspalomaslasvegas.com/
32065,Carlisle Park Apartments,525 3rd St,Carlisle,PA,17013,http://www.rentcarlislepark.com/
46355,Kickingbird Hills,1900 Kickingbird Rd,Edmond,OK,73034,https://kickingbirdapts.com/
274342,Amara,6 Rantoul St,Beverly,MA,1915,https://amarabeverly.com/
47909,Westerville Park Apartment Homes,4565 Northland Square Dr E,Columbus,OH,43231,https://www.capcityapartments.com/westerville-park
257779,38 North,1020 Kawana Springs Rd,Santa Rosa,CA,95404,https://www.rent38north.com/?utm_source=apartmentseo&utm_medium=gmb&utm_campaign=organicmaplisting
74067,The Huntington,913 Lilly Rd NE,Olympia,WA,98506,https://sites.google.com/site/huntingtonapartments
53773,Mallard Cove,2900 State Rd A1A,Jacksonville,FL,32233,http://mallardcove.org/
30657,Pegasus Apartments,612 Flower St,Los Angeles,CA,90017,https://www.equityapartments.com/los-angeles/financial-district/pegasus-apartments
26274,Catalina Gardens,6363 Clarice Ave,Las Vegas,NV,89107,http://www.catalinagardenslv.com
274661,1600 S Albion,1600 S Albion St,Denver,CO,80222,https://cornerstoneapartments.com/our-buildings/1600-s-albion/
261458,Eagan Heights,3340 Pilot Knob Rd,Eagan,MN,55121,https://eaganheights.com/
40515,Forge Homestead,20691 Forge Way,Cupertino,CA,95014,https://www.deanzaproperties.com/south-bay-area/forge-homestead-apartments
56903,The Landmark,550 Washington St,Braintree,MA,2184,https://www.fxmessina.com/the-landmark?rq=The%20Landmark
244274,Cornerstone,2115 E Vinson Ave,Harlingen,TX,78550,http://www.cornerstoneaptsharlingen.com/
49869,Colonial Arms,700 N 9th St,Opelika,AL,36801,https://www.colonialarmsopelika.com/
67516,The Eastland,1035 W Eastland Ave,Nashville,TN,37206,https://www.theeastlandnashville.com/
11089,Village Green of Bear Creek,1800 Fuller Wiser Rd,Euless,TX,76039,http://www.villagegreenofbearcreekapts.com/home/
72054,Cedar Glen,603 N Chippewa Ave,Anaheim,CA,92801,http://www.rentcedarglen.com/
43488,Brandywine Manor,785 Cherry Tree Rd,Aston,PA,19014,http://brandywinemanorapts.com/
281503,Magnolia on Main,108 N Hwy 377,Roanoke,TX,76262,https://www.liveatmagnolia.com/homes/tx/fortworth/magnolia-on-main--8c41ac2869694/
52854,Parkside,1408 Brookview Dr,Toledo,OH,43615,https://parksideaptsliving.com/
38378,Park Northside,1601 Roane St,Richmond,VA,23222,https://www.parknorthsiderva.com/
14522,The Charles at Bexley,2765 Coldstream Ln,Columbus,OH,43209,https://www.thecharlesatbexley.com/
18288,Chestnut Lake,17721 Whitney Rd,Strongsville,OH,44136,https://www.chestnutlakeapartments.com/
253929,Wyncrest,9 Presidential Blvd,Bala Cynwyd,PA,19004,https://wyncrestbala.com/
243379,Brookwood,410 Victory Garden Dr,Tallahassee,FL,32301,http://bjbtally.com/brookwood-apartments/
38532,Glenbrook at Rocky Hill,100 Robinson Rd,Rocky Hill,CT,6067,www.glenbrook-apts.com
261580,1515 Park Place,1515 Park Pl,Brooklyn,NY,11213,https://www.1515parkplace.com/
46336,Westbury Square,406 Lang Rd,Portland,TX,78374,https://www.westburyportlandtx.com/
38677,Tor View Village,1 Kensington Cir,Garnerville,NY,10923,www.torviewvillageapts.com
38298,Courtyard,1620 Carol Sue Ave,Terrytown,LA,70056,http://courtyardgretna.com/
246351,Chatsworth Village Townhomes,17 Chatsworth Ave,Buffalo,NY,14217,https://www.glendalecommunities.com/property/chatsworth-townhouses/
72732,The Willows,426 S Springfield Rd,Clifton Heights,PA,19018,http://www.centralmngt.com/Search?Community=15
18738,Grayton on Dean,420 N Dean Rd,Auburn,AL,36830,https://graytonondean.com/
36855,Olentangy Village,2907 N High St,Columbus,OH,43202,http://www.olentangyvillage.com/
23396,6151 Winthrop Apartments,6151 N Winthrop Ave,Chicago,IL,60660,https://www.6151winthrop.com/
23355,Regents Park,5035 S East End Ave,Chicago,IL,60615,https://www.regentsparkchicago.com/s/
299380,Jodeco Landing,150 Purple Finch Pl,McDonough,GA,30253,https://jodecolandingga.com/
45755,The Landings,2248 Hudson Landings Dr,Gastonia,NC,28054,https://www.pedcorliving.com/apartments/the-landings
51921,Deer Run,9957 Darrow Park Dr,Twinsburg,OH,44087,https://www.liveatdeerrunapts.com/
1259,Ashton Parc,1040 Shive Ln,Bowling Green,KY,42103,http://www.ashtonparc.com/
54983,Village on the Green,500 E Main St,Tuckerton,NJ,8087,https://jcmliving.com/apartment-rentals/nj/tuckerton/village-on-the-green/
269346,Ashford Apartment Homes,1200 Rockmont Cir SW,Conyers,GA,30094,https://rjamesproperties.com/ashford-brook/
73120,Bricks on 13th,2416 S 13th St,Temple,TX,76504,https://www.liveatthebricks.com/
14325,The Berkley,1809 W Rundberg Ln,Austin,TX,78758,https://www.theberkleyatx.com/
34195,Mill Valley Estates,420 Riverglade Dr,Amherst,MA,1002,http://www.millvalleyapts.com/
9128,Kingswood,3400 Joyce Ln,Denton,TX,76207,https://www.kingswoodenton.com/
40640,Niskayuna Gardens,1187 Hillside Ave,Niskayuna,NY,12309,https://www.dawnhomes.com/apartments/ny/niskayuna/niskayuna-gardens/floor-plans
74680,August Place,2310 W 26th St,Lawrence,KS,66047,https://autumnaugust.com/
246468,Colonial Manor,22479 Colonial Manor Rd,Watertown,NY,13601,https://www.rentwatertown.com/colonial-manor
289291,Vivo Living Miamisburg,155 Prestige Pl,Miamisburg,OH,45342,https://www.vivolivingmiamisburg.com/
74528,Grand Oaks,7215 Grand Ritz Ln,Indianapolis,IN,46237,https://grandoaks-apartments.com/
15776,LaSalle Park,5443 16th Ave,Chillum,MD,20782,https://jalexrentals.com/property-detail/?propID=61&rmwebsvc_id=61&rmwebsvc_command=PropertyDetail.aspx&rmwebsvc_corpid=jalex&rmwebsvc_location=1&rmwebsvc_mode=javaScript&rmwebsvc_AvailabilityDate=11/18/2019&rmwebsvc_template=default
220042,Chester Tracey,81 Chester Pl,Englewood,NJ,7631,http://englewoodnjapartmentsrent.com/
14987,Pebble Creek,10803 Greencreek Dr,Houston,TX,77070,https://pebblecreekhouston.com/
217578,Acadia Court,2995 S Acadia Ct,Bloomington,IN,47401,https://www.acadiacourtapts.com/
301567,Enby Gardens,50 New Plainville Rd,New Bedford,MA,2745,https://enbygardens.com/
239679,3681 Pavillion Pointe,3681 N Decatur Rd,Decatur,GA,30032,http://www.3681pavilionpointe.com/
235342,Savannah Ridge,4701 Heritage Pl Dr,Norman,OK,73072,https://savannahridgeapts.com/
3041,The Reserve at Bellfort,7987 Bellfort Ave,Houston,TX,77061,www.reserveatbellfort.com
4124,Tramor at Cannon Place,1500 W William Cannon Dr,Austin,TX,78745,https://tramor.com/property/tramor-cannon-place/
44185,Flats on 12,2101 Harvey Mitchell Pkwy S,College Station,TX,77840,https://www.flatson12.com/?utm_knock=gmb
226383,The Colony Apartments,1041 Dabney St,Corpus Christi,TX,78411,http://availability.sparkleam.com/properties/?rmwebsvc_command=PropertyDetail&rmwebsvc_id=4&rmwebsvc_template=Properties
52934,Davis Creek,5419 Meredith St,Portage,MI,49002,https://daviscreekapartments.com/
249960,The Kathryn Ann,2590 NW Upshur St,Portland,OR,97210,https://www.portland-apartment-living.com/communities/the-kathryn-ann/
47570,The Monroe,940 University Woods Dr,New Albany,IN,47150,https://www.themonroenewalbany.com/
58969,Cirrus,2030 8th Ave,Seattle,WA,98121,https://www.cirrusseattle.com/
296794,Willow Creek,1616 Seminole Dr,Johnson City,TN,37604,https://www.homesteadpropertiestn.com/directory/willow-creek/
269659,Avery Creek,3340 Univeter Rd,Canton,GA,30115,https://communities.ah4r.com/communities/avery-creek
98,Bent Oak Apartments,200 Old Boiling Springs Rd,Greer,SC,29650,https://www.dbcliving.com/apartment/bent-oak-apartments/
72631,Linden Lane,2505 E Main Ave,Puyallup,WA,98372,http://www.lindenlaneapartmenthomes.com/
55165,Legacy Oaks,675 White Oak Cir,Independence,OR,97351,http://legacyoaksapts.com/
21553,Chase on Monroe,2163 Commerce Dr,Monroe,NC,28110,https://www.chaseonmonroeapts.com/
47444,Iroquois Green,100 Lawson Ln,Louisville,KY,40214,https://www.sunresidential.com/iroquois-green-apartments0/default
10629,The Oakley,501 Green Oaks Ct,Arlington,TX,76006,https://livebh.com/apartments/the-oakley-apartment-homes/
35901,Promenade Oaks,1160 Northwood Dr,Eagan,MN,55121,https://promenadeoaks-apartments.com/
27514,Festival Field,90 Girard Ave,Newport,RI,2840,https://www.liveatfestivalfield.com/
221113,Coopers Pond,701 Cricklewood Dr,State College,PA,16803,https://www.toftreesapartments.com/coopers-pond/
58319,Fountainview Townhomes,18704 Mesa Terrace,Hagerstown,MD,21742,https://www.shaoolmgt.com/property/fountainview-townhomes/
73791,St. Andrews,1201 Carson Way,Greenwood,IN,46143,http://www.rentindyapartments.com/standrews/
220095,Emerald Gardens,2400 Village Rd,Pittsburgh,PA,15205,https://www.emgardens.com/index.html
36268,Stoney Creek,570 Stowell Dr,Rochester,NY,14616,http://www.stoneycreekapthomes.com/
223864,Kendall Square,209 Old Graves Mill Rd,Lynchburg,VA,24502,http://www.stewartlangleyproperties.com/kendall-square/
20262,Kings Mill,8917 N Davis Hwy,Pensacola,FL,32514,https://www.pedcorliving.com/apartments/kings-mill-apartment-homes
252497,Oliv Boulder,1750 15th St,Boulder,CO,80302,http://olivboulder.com/
55933,Residences at Westgate I,165 S De Lacey Ave,Pasadena,CA,91105,https://www.residencesatwestgate.com/
22459,Colonial Court,36695 Woodward Ave,Birmingham,MI,48009,http://www.colonialcourtapts.com
284683,Sinclair Ridge,445 Warfield Blvd,Clarksville,TN,37043,https://sinclairridgetn.com/
226174,Lakeview Townhomes and Villas,4811 Likins Cir,Wichita Falls,TX,76308,https://npmainc.com/listing/lakeview-townhomes/
244756,Town Commons,1600 Town Commons Dr,Howell,MI,48855,https://harvest-properties.com/project/town-commons-apartments/
12959,Oak Bend,915 Baker Dr,Tomball,TX,77375,https://www.oakbendapt.com/
48708,Windpoint Apartments,4042 N Main St,Racine,WI,53402,https://karademas.org/properties/windpoint
290028,Orchard at Mountain View,1199 Ashlyn Ct,Lawrenceville,GA,30043,https://communities.amh.com/communities/the-orchard-at-mountain-view
446,Cottages @ Sanford,3291 Sanford Ave,Sanford,FL,32773,https://www.cottagesatsanford.com/
253126,Conklin Townhomes,514 S Conklin St,Spokane,WA,99202,https://conklintowns.com/
295643,Walnut River Residences,925 SE River Rd,El Dorado,KS,67042,https://walnutriverresidences.com/
58773,2970 North Sheridan Road,2970 N Sheridan Rd,Chicago,IL,60657,https://www.wirtzresidential.com/apartments/2970-n-sheridan/
69923,Concord Court Apartments,3701 Concord Rd,Aston,PA,19014,http://www.rentconcordcourtapts.com/
23494,Indian Village,930 Old Goddard Rd,Lincoln Park,MI,48146,https://indianvillageapt.wixsite.com/home/apartments
22155,Woodway Apartments,8100 Pinebrook Dr,San Antonio,TX,78230,https://www.sylispm.com/woodway-apartments/
46104,Harvard Apartments,1501 Harvard Cir,Melbourne,FL,32905,https://www.gardencommunitiesfl.com/Properties/FL/Brevard/Harvard-Apartments.aspx
274886,Aster Village Two,1251 Aster Dr,Tiffin,IA,52340,https://parkplace380.com/listings/aster-village-two/
49248,Sandpiper,1496 Spring Ln,Holladay,UT,84117,https://www.sandpiperapartmentssaltlakecity.com/
45986,Aaron Lake Apartments,4325 40th St W,Bradenton,FL,34205,https://www.pedcorhomes.com/Apartments/Home/419
38984,Lakeview Arms,800 Magee Dr,Brookhaven,MS,39601,http://www.lakeviewapartmentsms.com/
32134,Crowders View Townhomes,1926 Hartford Dr,Gastonia,NC,28052,https://crowdersviewtownhomes.com/
217960,Villa Adrian Apartments,2964 Franklin Pike,Nashville,TN,37204,https://villaadrian.schattenproperties.com/overview
42593,Harbor Tower Apartments,1 Harbor Ct,Portsmouth,VA,23704,http://www.harbortowerapartments.com/
37819,Modena at Mallard,7197 Mallard Creek Dr,Horn Lake,MS,38637,https://www.modenaatmallard.com/
52761,The Westmoor,1001 N Byrne Rd,Toledo,OH,43607,www.thewestmoor.com
234066,Wynbrook West Apartments,400 Dutch Neck Rd,East Windsor,NJ,8520,http://www.kriegmanandsmith.com/nj/hightstown/wynbrook-west-apartments/
241432,Cricket Flats,65 Cricket Ave,Ardmore,PA,19003,http://cricketflats.com/
224617,LAKEWOOD APARTMENT HOMES,119 Putter Dr,Sumter,SC,29150,https://www.lakewoodsumter.com/
3307,The Lake House at Martins Landing,1500 Harbor Landing,Roswell,GA,30076,https://www.lakehouseatmartinslanding.com/
51982,Portside,100 Mariner's Cir,Sheffield Lake,OH,44054,www.liveportside.com
20152,La Mesa Village,7914 La Mesa Blvd,La Mesa,CA,91942,https://www.lamesavillage.rent/
71385,Pine Meadow Townhomes,14202 W 63rd Terrace,Shawnee,KS,66216,www.pinemeadowshawnee.com
292753,TerraLane at Campo del Sol,51046 Agave Ct,El Paso,TX,79934,https://www.tlcatcampodelsol.com/
234350,Newport At Clear Lake,15900 Space Center Blvd,Houston,TX,77062,www.newportatclearlake.com
266792,Bellaire,7030 Baker Blvd,Richland Hills,TX,76118,https://bellaire.appianwayapthomes.com/
11398,Eclipse Oak Lawn,2930 Kings Rd,Dallas,TX,75219,https://www.eclipsedallas.com/
296945,Seasons on Skyline I,6019 Wasatch Dr,Ogden,UT,84403,https://skyline.seasonsforrent.com/
5280,Harbour Landing,8033 S Padre Island Dr,Corpus Christi,TX,78412,https://www.harbourlandingtexas.com/
21458,Silver Stone,4110 Triana Blvd SW,Huntsville,AL,35805,https://www.thesilverstoneapts.com/
73079,The Palazzo,5455 Rowley Rd,San Antonio,TX,78240,https://www.thepalazzoapts.com/
8667,Chesapeake,6047 S Hulen St,Fort Worth,TX,76132,http://chesapeakeapartments.net/
9324,The Ayva at Oaklawn,2601 Arroyo Ave,Dallas,TX,75219,https://www.theayvaatoaklawn.com/
16634,Residence at Barrington,226 Barrington Pl E,Aurora,OH,44202,https://www.residenceatbarrington.com/
221973,The Park,4690 Log Cabin Dr,Macon,GA,31204,https://www.thepark4690.com/
273930,West Shire Village,8710 SW 71st Ave Rd,Ocala,FL,34476,https://www.westshireocala.com/
220287,Lansing West Apartments,2250 N Triphammer Rd,Ithaca,NY,14850,http://www.lansingwestapts.com/
22767,Sunset Pointe,16700 Muscatel St,Hesperia,CA,92345,https://www.sunsetpointeapts.net/
257140,The Depot at Twenty Mile,9425 Twenty Mile Rd,Parker,CO,80134,https://www.livethedepot.com/?fbclid=IwAR2ZBb-O9yqiGpgNbUNsfFsQAGcDU0YDwPuVWbmMM3tZ3P1tLAOfFZ934DE
233496,Riverstone Apartments at Long Shoals I,14 Wooster St,Arden,NC,28704,https://www.riverstoneapartmentsatlongshoals.com/
34777,Village at Town Center,6410 Schmidt Ln,El Cerrito,CA,94530,https://www.villagetowncenter.com/
3092,Chimney Hill,6834 Chimney Hill Dr,West Bloomfield,MI,48322,http://www.chimneyhillapartments.com/
64181,Parker House,250 W Lancaster Ave,Fort Worth,TX,76102,https://www.liveatparkerhouse.com/
235778,Fox Run,1910 Honeysuckle Rd,Dothan,AL,36305,http://www.foxrundothan.com/
13966,Parkview Apartments,270 Spring St,Naugatuck,CT,6770,http://www.parkviewapartmenthomes.com/
37685,Sweetwater,12813 Ware Lane,Dade City,FL,33525,www.liveatsweetwaterfl.com
74109,Country Villa Apartment Homes,211 Meadow Dr,Castroville,TX,78009,http://www.countryvillaapts.com/
219660,Lake House,200 Village Pl,Davenport,FL,33896,www.lifeatlakehouse.com
14956,Mill Creek,1823 Stadium Rd,Wharton,TX,77488,https://www.millcreektx.com/
262310,Stevens Creek Villas,9520 Blacksmith Ct,Lincoln,NE,68507,https://concordemgmt.com/apartments/
1617,Crossing at Riverlake,1070 Lake Front Dr,Sacramento,CA,95831,www.crossingatriverlake.com
46179,East Hampton,2901 N Governeour St,Wichita,KS,67226,https://www.hayloftapartmenthomes.com/east-hampton-estates
46581,Villas on rock,920 S Rock Rd,Wichita,KS,67207,https://www.villasonrock.com/
297342,Madrona Park,3001 S Tyler St,Tacoma,WA,98409,https://madronaparktacoma.com/
268738,Quest,13650 Marsh View Blvd,Rogers,MN,55374,https://www.questaptsmn.com/
13345,Bellevue Heights,13902 NE 8th St,Bellevue,WA,98005,https://www.bellevue-heights.com/
267183,Sienna,207 18th Ave,Seattle,WA,98122,https://www.thesiennaapartments.com/
