finding_id,finding_title,disposition,coverage_mode,property_role,adapter,canonical_id,name,address,city,state,zip,website,acceptance_contract,evidence_file,evidence_line,test_selectors
16,UDR building-safe identity disconnects every source availability date,confirmed_remediated,complete_20_property_cohort,affected,udr,40566,The Courts at Huntington Station I,5950 Grand Pavilion Way,Alexandria,VA,22303,http://www.udr.com/washington-dc-apartments/alexandria/the-courts-at-huntington-station/,Join UDR dates by native apartment ID first; preserve all source dates and existing canonical IDs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,814,ma_poc/tests/pms/adapters/test_udr_jsonld.py|ma_poc/tests/scripts/test_availability_date_contract.py
16,UDR building-safe identity disconnects every source availability date,confirmed_remediated,complete_20_property_cohort,affected,udr,40989,Savoye,3850 Vitruvian Way,Addison,TX,75001,http://www.savoyeaddison.com/,Join UDR dates by native apartment ID first; preserve all source dates and existing canonical IDs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,814,ma_poc/tests/pms/adapters/test_udr_jsonld.py|ma_poc/tests/scripts/test_availability_date_contract.py
16,UDR building-safe identity disconnects every source availability date,confirmed_remediated,complete_20_property_cohort,affected,udr,66998,345 Harrison,345 Harrison Ave,Boston,MA,2118,https://www.udr.com/boston-apartments/south-end/345-harrison/,Join UDR dates by native apartment ID first; preserve all source dates and existing canonical IDs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,814,ma_poc/tests/pms/adapters/test_udr_jsonld.py|ma_poc/tests/scripts/test_availability_date_contract.py
16,UDR building-safe identity disconnects every source availability date,confirmed_remediated,complete_20_property_cohort,affected,udr,72593,Slade at Channelside,1190 E Washington St,Tampa,FL,33602,https://www.udr.com/tampa-apartments/tampa/the-slade-at-channelside/,Join UDR dates by native apartment ID first; preserve all source dates and existing canonical IDs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,814,ma_poc/tests/pms/adapters/test_udr_jsonld.py|ma_poc/tests/scripts/test_availability_date_contract.py
16,UDR building-safe identity disconnects every source availability date,confirmed_remediated,complete_20_property_cohort,affected,udr,95149,HQ @ 1532 Harrison,1532 Harrison St,San Francisco,CA,94103,https://www.udr.com/san-francisco-bay-area-apartments/west-soma/hq-apartments/,Join UDR dates by native apartment ID first; preserve all source dates and existing canonical IDs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,814,ma_poc/tests/pms/adapters/test_udr_jsonld.py|ma_poc/tests/scripts/test_availability_date_contract.py
16,UDR building-safe identity disconnects every source availability date,confirmed_remediated,complete_20_property_cohort,affected,udr,228582,1274 at Towson,1274 E Joppa Rd,Towson,MD,21286,https://www.udr.com/baltimore-apartments/towson/1274-at-towson/,Join UDR dates by native apartment ID first; preserve all source dates and existing canonical IDs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,814,ma_poc/tests/pms/adapters/test_udr_jsonld.py|ma_poc/tests/scripts/test_availability_date_contract.py
16,UDR building-safe identity disconnects every source availability date,confirmed_remediated,complete_20_property_cohort,affected,udr,230081,Vitruvian West II,3737 Vitruvian Way,Addison,TX,75001,www.vitruvianwest.com,Join UDR dates by native apartment ID first; preserve all source dates and existing canonical IDs.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,814,ma_poc/tests/pms/adapters/test_udr_jsonld.py|ma_poc/tests/scripts/test_availability_date_contract.py
17,One G5 property publishes zero dimensions that contradict explicit plan codes,confirmed_remediated,explicit_audit_scope,affected,g5,238944,Eagle Rock Apartments At Woodbury,92 Fairhaven Blvd,Woodbury,NY,11797,https://www.eaglerockmanagement.com/apartments/new-york/woodbury/eagle-rock-11797,Repair zero dimensions only when explicit non-studio plan tokens prove the value.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,882,ma_poc/tests/pms/adapters/test_g5.py
17,One G5 property publishes zero dimensions that contradict explicit plan codes,confirmed_remediated,explicit_audit_scope,regression_control,g5,37972,Eagle Rock Apartments at West Hartford,1248 Farmington Ave,West Hartford,CT,6107,https://www.eaglerockproperties.com/apartments/ct/west-hartford/eagle-rock-apartments-of-west-hartford/,Repair zero dimensions only when explicit non-studio plan tokens prove the value.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,882,ma_poc/tests/pms/adapters/test_g5.py
17,One G5 property publishes zero dimensions that contradict explicit plan codes,confirmed_remediated,explicit_audit_scope,regression_control,g5,37983,Eagle Rock Apartments at Towson,5 Stonewain Ct,Towson,MD,21204,https://www.eaglerockproperties.com/apartments/md/towson/eagle-rock-apartments-at-towson/,Repair zero dimensions only when explicit non-studio plan tokens prove the value.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,882,ma_poc/tests/pms/adapters/test_g5.py
18,SecureCafe RP future-date candidate is not confirmed from the current source,cleared_control,explicit_audit_scope,regression_control,securecafe,4904,Saybrooke,100 Old MacDonald Rd,Gaithersburg,MD,20877,https://www.saybrookeapartments.com/,Do not invent future dates absent from the current public source.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,925,ma_poc/tests/pms/adapters/test_rentcafe_unit_roster.py
18,SecureCafe RP future-date candidate is not confirmed from the current source,cleared_control,explicit_audit_scope,regression_control,securecafe,5974,Promenade at Aventura Apartments,19680 E Country Club Dr,Aventura,FL,33180,https://www.promenadeataventuraapartments.com/,Do not invent future dates absent from the current public source.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,925,ma_poc/tests/pms/adapters/test_rentcafe_unit_roster.py
18,SecureCafe RP future-date candidate is not confirmed from the current source,cleared_control,explicit_audit_scope,regression_control,securecafe,60750,The Meyden,10333 Main St,Bellevue,WA,98004,http://www.themeydenbellevue.com/,Do not invent future dates absent from the current public source.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,925,ma_poc/tests/pms/adapters/test_rentcafe_unit_roster.py
18,SecureCafe RP future-date candidate is not confirmed from the current source,cleared_control,explicit_audit_scope,regression_control,securecafe,250124,One Clinton Park,55 Clinton Pl,New Rochelle,NY,10801,https://oneclintonpark.com/,Do not invent future dates absent from the current public source.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,925,ma_poc/tests/pms/adapters/test_rentcafe_unit_roster.py
18,SecureCafe RP future-date candidate is not confirmed from the current source,cleared_control,explicit_audit_scope,regression_control,securecafe,261530,Waterline Square,400 W 61st St,New York,NY,10069,https://www.waterlinesquare.com/,Do not invent future dates absent from the current public source.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,925,ma_poc/tests/pms/adapters/test_rentcafe_unit_roster.py
19,Lake Haven re-crawls one successful Jonah roster under two URL spellings,confirmed_remediated,explicit_audit_scope,affected,jonah_ssr,230770,Lake Haven,732 Bluff St,Carol Stream,IL,60188,http://www.lakehavenluxury.com/,Equivalent URL spellings are crawled once and merge by immutable apartment identity.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,964,ma_poc/tests/pms/adapters/test_jonah_ssr_recovery.py
20,Rose Park discards both native identity and street address,confirmed_remediated,explicit_audit_scope,affected,rentmanager_iloveleasing,78381,Rose Park Commons,1634-1635 W Eldridge Ave,Roseville,MN,55113,https://krcapartments.com/property-detail/?propid=148&propname=1634EA%20Rose%20Park,Retain native detail ID and street-qualified identity for every Rose Park row.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1011,ma_poc/tests/pms/adapters/test_iloveleasing_table.py
21,Birch Pond drops an explicit building and two native unit IDs,confirmed_remediated,explicit_audit_scope,affected,rentvision,75722,Birch Pond,5 Birch Pond Dr,Shallotte,NC,28470,http://www.birchpondapts.com/,Retain Apply UnitId and building; repeated short apartment labels remain distinct.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1048,ma_poc/tests/pms/adapters/test_rentvision_building_identity.py
22,ResMan full-roster and availability sources are joined on mutable rent,confirmed_remediated,explicit_audit_scope,affected,resman,37143,Village of Cross Creek,7536 Hillcrest Dr,Florence,KY,41042,www.villageofcrosscreek.com,"Join full roster and availability surfaces by immutable identity, never mutable rent.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1084,ma_poc/tests/pms/adapters/test_resman.py
22,ResMan full-roster and availability sources are joined on mutable rent,confirmed_remediated,explicit_audit_scope,affected,resman,56151,Brandon Place,6700 W Memorial Rd,Oklahoma City,OK,73142,www.brandonplaceapthome.com,"Join full roster and availability surfaces by immutable identity, never mutable rent.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1084,ma_poc/tests/pms/adapters/test_resman.py
22,ResMan full-roster and availability sources are joined on mutable rent,confirmed_remediated,explicit_audit_scope,affected,resman,243936,Centennial Gardens,7841 N Garden Manor Dr,Memphis,TN,38125,http://www.centennialgardensapts.com,"Join full roster and availability surfaces by immutable identity, never mutable rent.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1084,ma_poc/tests/pms/adapters/test_resman.py
23,SightMap's direct roster route clears three source-to-final controls,cleared_control,explicit_audit_scope,regression_control,sightmap,32746,Wildwood off Main,200 Lake Forest Blvd,Kalamazoo,MI,49006,https://www.wildwoodoffmainapts.com/,Direct SightMap source-to-final identity and value mapping remains exact.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1133,ma_poc/tests/pms/adapters/test_sightmap_direct_probe.py
23,SightMap's direct roster route clears three source-to-final controls,cleared_control,explicit_audit_scope,regression_control,sightmap,279758,Tisdale at Lakeline Station,13621 Lyndhurst St,Austin,TX,78717,https://www.irtliving.com/Apartments-In/Austin-TX/Tisdale-at-Lakeline-Station,Direct SightMap source-to-final identity and value mapping remains exact.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1133,ma_poc/tests/pms/adapters/test_sightmap_direct_probe.py
23,SightMap's direct roster route clears three source-to-final controls,cleared_control,explicit_audit_scope,regression_control,sightmap,288891,The Parker,5944 Hwy 92,Acworth,GA,30102,https://theparkerga.com/,Direct SightMap source-to-final identity and value mapping remains exact.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1133,ma_poc/tests/pms/adapters/test_sightmap_direct_probe.py
24,Apts247 discards a stable native PMS identity on numbered apartments,confirmed_remediated,explicit_audit_scope,affected,apts247,9168,The Lake Lofts,2795 N Buckner Blvd,Dallas,TX,75228,https://www.thelakeloftsapts.com/,Stable native PMS identity is canonical for numbered apartments.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1172,ma_poc/tests/pms/adapters/test_apts247.py
24,Apts247 discards a stable native PMS identity on numbered apartments,confirmed_remediated,explicit_audit_scope,affected,apts247,31564,The 1856 Apartments,1703 S I-35 South Frontage Rd,San Marcos,TX,78666,https://www.the1856apartments.com/,Stable native PMS identity is canonical for numbered apartments.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1172,ma_poc/tests/pms/adapters/test_apts247.py
24,Apts247 discards a stable native PMS identity on numbered apartments,confirmed_remediated,explicit_audit_scope,affected,apts247,64390,Broadway Palace,1026 S Broadway,Los Angeles,CA,90015,http://www.broadwaypalaceapartments.com,Stable native PMS identity is canonical for numbered apartments.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1172,ma_poc/tests/pms/adapters/test_apts247.py
24,Apts247 discards a stable native PMS identity on numbered apartments,confirmed_remediated,explicit_audit_scope,affected,apts247,68313,The Maxwell,7777 Adelaide St,Frisco,TX,75034,https://www.themaxwellfrisco.com/,Stable native PMS identity is canonical for numbered apartments.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1172,ma_poc/tests/pms/adapters/test_apts247.py
25,"Funnel Spaces discards its native unit, plan, and property IDs",confirmed_remediated,explicit_audit_scope,affected,funnel_spaces,26967,The Estates at Cougar Mountain,2128 NW Shy Bear Way,Issaquah,WA,98027,http://www.estatesatcougarmountain.com/,"Native property, plan, and unit IDs survive final formatting.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1219,ma_poc/tests/pms/adapters/test_funnel_spaces_identity.py
25,"Funnel Spaces discards its native unit, plan, and property IDs",confirmed_remediated,explicit_audit_scope,affected,funnel_spaces,58969,Cirrus,2030 8th Ave,Seattle,WA,98121,https://www.cirrusseattle.com/,"Native property, plan, and unit IDs survive final formatting.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1219,ma_poc/tests/pms/adapters/test_funnel_spaces_identity.py
25,"Funnel Spaces discards its native unit, plan, and property IDs",confirmed_remediated,explicit_audit_scope,affected,funnel_spaces,119144,Windsor Burnet,10301 Burnet Rd,Austin,TX,78758,https://www.windsorburnet.com/,"Native property, plan, and unit IDs survive final formatting.",investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1219,ma_poc/tests/pms/adapters/test_funnel_spaces_identity.py
26,RealPage public GetUnits routes preserve native IDs and explicit dates,cleared_control,explicit_audit_scope,regression_control,realpage_getunits,11317,Dixon at Stonegate,2501 Oak Hill Cir,Fort Worth,TX,76109,https://www.dixonatstonegate.com/,Native IDs and explicit dates on public GetUnits routes remain exact.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1283,ma_poc/tests/pms/adapters/test_realpage_onlineleasing_getunits.py
26,RealPage public GetUnits routes preserve native IDs and explicit dates,cleared_control,explicit_audit_scope,regression_control,realpage_getunits,25781,Mayflower,205 34th St,Virginia Beach,VA,23451,https://www.iliveonthebeach.com/,Native IDs and explicit dates on public GetUnits routes remain exact.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1283,ma_poc/tests/pms/adapters/test_realpage_onlineleasing_getunits.py
26,RealPage public GetUnits routes preserve native IDs and explicit dates,cleared_control,explicit_audit_scope,regression_control,realpage_getunits,39346,Bella Mirage,3800 N El Mirage Rd,Avondale,AZ,85392,https://www.bellamirageapts.com/,Native IDs and explicit dates on public GetUnits routes remain exact.,investigations/2026-08-01-consolidated-canary/ADAPTER_DATA_QUALITY_FINDINGS.md,1283,ma_poc/tests/pms/adapters/test_realpage_onlineleasing_getunits.py
